date,supplier_id,supplier_name,component_id,component_name,lead_time_days,order_quantity,on_time_delivery,supplier_tier,supplier_region
2024-03-10,SUP002,Global Plastics,COMP_B,Polymer X,27,3213,0,Tier2,Europe
2024-03-11,SUP001,Acme Materials,COMP_A,Steel Alloy,19,5089,0,Tier1,Asia
2024-03-11,SUP002,Global Plastics,COMP_B,Polymer X,22,4227,1,Tier2,Europe
2024-03-12,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4291,1,Tier1,Asia
2024-03-12,SUP002,Global Plastics,COMP_B,Polymer X,22,2209,1,Tier2,Europe
2024-03-13,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5139,1,Tier1,Asia
2024-03-13,SUP002,Global Plastics,COMP_B,Polymer X,24,4191,1,Tier2,Europe
2024-03-14,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4601,1,Tier1,Asia
2024-03-14,SUP002,Global Plastics,COMP_B,Polymer X,24,1850,1,Tier2,Europe
2024-03-15,SUP001,Acme Materials,COMP_A,Steel Alloy,14,3754,1,Tier1,Asia
2024-03-15,SUP002,Global Plastics,COMP_B,Polymer X,22,5407,1,Tier2,Europe
2024-03-16,SUP001,Acme Materials,COMP_A,Steel Alloy,14,3755,1,Tier1,Asia
2024-03-16,SUP002,Global Plastics,COMP_B,Polymer X,24,3988,1,Tier2,Europe
2024-03-17,SUP001,Acme Materials,COMP_A,Steel Alloy,14,3596,1,Tier1,Asia
2024-03-17,SUP002,Global Plastics,COMP_B,Polymer X,22,3439,1,Tier2,Europe
2024-03-18,SUP001,Acme Materials,COMP_A,Steel Alloy,19,6022,0,Tier1,Asia
2024-03-18,SUP002,Global Plastics,COMP_B,Polymer X,22,3872,1,Tier2,Europe
2024-03-19,SUP001,Acme Materials,COMP_A,Steel Alloy,14,2886,1,Tier1,Asia
2024-03-19,SUP002,Global Plastics,COMP_B,Polymer X,22,3371,1,Tier2,Europe
2024-03-20,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5400,1,Tier1,Asia
2024-03-20,SUP002,Global Plastics,COMP_B,Polymer X,24,4927,1,Tier2,Europe
2024-03-21,SUP001,Acme Materials,COMP_A,Steel Alloy,16,4536,1,Tier1,Asia
2024-03-21,SUP002,Global Plastics,COMP_B,Polymer X,27,3210,0,Tier2,Europe
2024-03-22,SUP001,Acme Materials,COMP_A,Steel Alloy,16,3161,1,Tier1,Asia
2024-03-22,SUP002,Global Plastics,COMP_B,Polymer X,22,4804,1,Tier2,Europe
2024-03-23,SUP001,Acme Materials,COMP_A,Steel Alloy,19,5281,0,Tier1,Asia
2024-03-23,SUP002,Global Plastics,COMP_B,Polymer X,22,4567,1,Tier2,Europe
2024-03-24,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5400,1,Tier1,Asia
2024-03-24,SUP002,Global Plastics,COMP_B,Polymer X,24,3589,1,Tier2,Europe
2024-03-25,SUP001,Acme Materials,COMP_A,Steel Alloy,24,4739,0,Tier1,Asia
2024-03-25,SUP002,Global Plastics,COMP_B,Polymer X,22,3011,1,Tier2,Europe
2024-03-26,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4603,1,Tier1,Asia
2024-03-26,SUP002,Global Plastics,COMP_B,Polymer X,22,2380,1,Tier2,Europe
2024-03-27,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4377,1,Tier1,Asia
2024-03-27,SUP002,Global Plastics,COMP_B,Polymer X,22,1908,1,Tier2,Europe
2024-03-28,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4721,1,Tier1,Asia
2024-03-28,SUP002,Global Plastics,COMP_B,Polymer X,22,1935,1,Tier2,Europe
2024-03-29,SUP001,Acme Materials,COMP_A,Steel Alloy,14,6952,1,Tier1,Asia
2024-03-29,SUP002,Global Plastics,COMP_B,Polymer X,22,3158,1,Tier2,Europe
2024-03-30,SUP001,Acme Materials,COMP_A,Steel Alloy,14,6286,1,Tier1,Asia
2024-03-30,SUP002,Global Plastics,COMP_B,Polymer X,32,2884,0,Tier2,Europe
2024-03-31,SUP001,Acme Materials,COMP_A,Steel Alloy,14,7971,1,Tier1,Asia
2024-03-31,SUP002,Global Plastics,COMP_B,Polymer X,32,1653,0,Tier2,Europe
2024-04-01,SUP001,Acme Materials,COMP_A,Steel Alloy,19,2608,0,Tier1,Asia
2024-04-01,SUP002,Global Plastics,COMP_B,Polymer X,22,4074,1,Tier2,Europe
2024-04-02,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4821,1,Tier1,Asia
2024-04-02,SUP002,Global Plastics,COMP_B,Polymer X,22,5154,1,Tier2,Europe
2024-04-03,SUP001,Acme Materials,COMP_A,Steel Alloy,16,2566,1,Tier1,Asia
2024-04-03,SUP002,Global Plastics,COMP_B,Polymer X,24,4941,1,Tier2,Europe
2024-04-04,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5853,1,Tier1,Asia
2024-04-04,SUP002,Global Plastics,COMP_B,Polymer X,24,2970,1,Tier2,Europe
2024-04-05,SUP001,Acme Materials,COMP_A,Steel Alloy,14,2307,1,Tier1,Asia
2024-04-05,SUP002,Global Plastics,COMP_B,Polymer X,22,4315,1,Tier2,Europe
2024-04-06,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4854,1,Tier1,Asia
2024-04-06,SUP002,Global Plastics,COMP_B,Polymer X,22,4353,1,Tier2,Europe
2024-04-07,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5717,1,Tier1,Asia
2024-04-07,SUP002,Global Plastics,COMP_B,Polymer X,22,2759,1,Tier2,Europe
2024-04-08,SUP001,Acme Materials,COMP_A,Steel Alloy,14,7137,1,Tier1,Asia
2024-04-08,SUP002,Global Plastics,COMP_B,Polymer X,24,4132,1,Tier2,Europe
2024-04-09,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4053,1,Tier1,Asia
2024-04-09,SUP002,Global Plastics,COMP_B,Polymer X,27,2980,0,Tier2,Europe
2024-04-10,SUP001,Acme Materials,COMP_A,Steel Alloy,14,3037,1,Tier1,Asia
2024-04-10,SUP002,Global Plastics,COMP_B,Polymer X,27,3099,0,Tier2,Europe
2024-04-11,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4478,1,Tier1,Asia
2024-04-11,SUP002,Global Plastics,COMP_B,Polymer X,22,4456,1,Tier2,Europe
2024-04-12,SUP001,Acme Materials,COMP_A,Steel Alloy,16,5692,1,Tier1,Asia
2024-04-12,SUP002,Global Plastics,COMP_B,Polymer X,22,2856,1,Tier2,Europe
2024-04-13,SUP001,Acme Materials,COMP_A,Steel Alloy,16,4675,1,Tier1,Asia
2024-04-13,SUP002,Global Plastics,COMP_B,Polymer X,32,4222,0,Tier2,Europe
2024-04-14,SUP001,Acme Materials,COMP_A,Steel Alloy,14,6686,1,Tier1,Asia
2024-04-14,SUP002,Global Plastics,COMP_B,Polymer X,22,3528,1,Tier2,Europe
2024-04-15,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4716,1,Tier1,Asia
2024-04-15,SUP002,Global Plastics,COMP_B,Polymer X,22,2341,1,Tier2,Europe
2024-04-16,SUP001,Acme Materials,COMP_A,Steel Alloy,14,3983,1,Tier1,Asia
2024-04-16,SUP002,Global Plastics,COMP_B,Polymer X,32,2898,0,Tier2,Europe
2024-04-17,SUP001,Acme Materials,COMP_A,Steel Alloy,16,4297,1,Tier1,Asia
2024-04-17,SUP002,Global Plastics,COMP_B,Polymer X,27,3663,0,Tier2,Europe
2024-04-18,SUP001,Acme Materials,COMP_A,Steel Alloy,16,5679,1,Tier1,Asia
2024-04-18,SUP002,Global Plastics,COMP_B,Polymer X,24,4005,1,Tier2,Europe
2024-04-19,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5299,1,Tier1,Asia
2024-04-19,SUP002,Global Plastics,COMP_B,Polymer X,22,630,1,Tier2,Europe
2024-04-20,SUP001,Acme Materials,COMP_A,Steel Alloy,14,3173,1,Tier1,Asia
2024-04-20,SUP002,Global Plastics,COMP_B,Polymer X,22,2627,1,Tier2,Europe
2024-04-21,SUP001,Acme Materials,COMP_A,Steel Alloy,14,3273,1,Tier1,Asia
2024-04-21,SUP002,Global Plastics,COMP_B,Polymer X,22,5133,1,Tier2,Europe
2024-04-22,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5818,1,Tier1,Asia
2024-04-22,SUP002,Global Plastics,COMP_B,Polymer X,22,4174,1,Tier2,Europe
2024-04-23,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5664,1,Tier1,Asia
2024-04-23,SUP002,Global Plastics,COMP_B,Polymer X,22,3357,1,Tier2,Europe
2024-04-24,SUP001,Acme Materials,COMP_A,Steel Alloy,16,4009,1,Tier1,Asia
2024-04-24,SUP002,Global Plastics,COMP_B,Polymer X,24,2818,1,Tier2,Europe
2024-04-25,SUP001,Acme Materials,COMP_A,Steel Alloy,14,3731,1,Tier1,Asia
2024-04-25,SUP002,Global Plastics,COMP_B,Polymer X,22,4171,1,Tier2,Europe
2024-04-26,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4024,1,Tier1,Asia
2024-04-26,SUP002,Global Plastics,COMP_B,Polymer X,22,2681,1,Tier2,Europe
2024-04-27,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5798,1,Tier1,Asia
2024-04-27,SUP002,Global Plastics,COMP_B,Polymer X,22,4519,1,Tier2,Europe
2024-04-28,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5978,1,Tier1,Asia
2024-04-28,SUP002,Global Plastics,COMP_B,Polymer X,22,3416,1,Tier2,Europe
2024-04-29,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4854,1,Tier1,Asia
2024-04-29,SUP002,Global Plastics,COMP_B,Polymer X,22,3034,1,Tier2,Europe
2024-04-30,SUP001,Acme Materials,COMP_A,Steel Alloy,16,4188,1,Tier1,Asia
2024-04-30,SUP002,Global Plastics,COMP_B,Polymer X,24,2718,1,Tier2,Europe
2024-05-01,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5709,1,Tier1,Asia
2024-05-01,SUP002,Global Plastics,COMP_B,Polymer X,22,3357,1,Tier2,Europe
2024-05-02,SUP001,Acme Materials,COMP_A,Steel Alloy,14,6614,1,Tier1,Asia
2024-05-02,SUP002,Global Plastics,COMP_B,Polymer X,22,3073,1,Tier2,Europe
2024-05-03,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5367,1,Tier1,Asia
2024-05-03,SUP002,Global Plastics,COMP_B,Polymer X,22,3649,1,Tier2,Europe
2024-05-04,SUP001,Acme Materials,COMP_A,Steel Alloy,19,5800,0,Tier1,Asia
2024-05-04,SUP002,Global Plastics,COMP_B,Polymer X,32,1442,0,Tier2,Europe
2024-05-05,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5773,1,Tier1,Asia
2024-05-05,SUP002,Global Plastics,COMP_B,Polymer X,27,3983,0,Tier2,Europe
2024-05-06,SUP001,Acme Materials,COMP_A,Steel Alloy,24,5642,0,Tier1,Asia
2024-05-06,SUP002,Global Plastics,COMP_B,Polymer X,22,3133,1,Tier2,Europe
2024-05-07,SUP001,Acme Materials,COMP_A,Steel Alloy,19,4987,0,Tier1,Asia
2024-05-07,SUP002,Global Plastics,COMP_B,Polymer X,22,4895,1,Tier2,Europe
2024-05-08,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5730,1,Tier1,Asia
2024-05-08,SUP002,Global Plastics,COMP_B,Polymer X,22,2495,1,Tier2,Europe
2024-05-09,SUP001,Acme Materials,COMP_A,Steel Alloy,19,4743,0,Tier1,Asia
2024-05-09,SUP002,Global Plastics,COMP_B,Polymer X,22,2924,1,Tier2,Europe
2024-05-10,SUP001,Acme Materials,COMP_A,Steel Alloy,19,5457,0,Tier1,Asia
2024-05-10,SUP002,Global Plastics,COMP_B,Polymer X,22,2288,1,Tier2,Europe
2024-05-11,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4262,1,Tier1,Asia
2024-05-11,SUP002,Global Plastics,COMP_B,Polymer X,22,1696,1,Tier2,Europe
2024-05-12,SUP001,Acme Materials,COMP_A,Steel Alloy,14,3328,1,Tier1,Asia
2024-05-12,SUP002,Global Plastics,COMP_B,Polymer X,22,1332,1,Tier2,Europe
2024-05-13,SUP001,Acme Materials,COMP_A,Steel Alloy,14,3761,1,Tier1,Asia
2024-05-13,SUP002,Global Plastics,COMP_B,Polymer X,22,4237,1,Tier2,Europe
2024-05-14,SUP001,Acme Materials,COMP_A,Steel Alloy,16,3207,1,Tier1,Asia
2024-05-14,SUP002,Global Plastics,COMP_B,Polymer X,22,2639,1,Tier2,Europe
2024-05-15,SUP001,Acme Materials,COMP_A,Steel Alloy,19,3246,0,Tier1,Asia
2024-05-15,SUP002,Global Plastics,COMP_B,Polymer X,22,5188,1,Tier2,Europe
2024-05-16,SUP001,Acme Materials,COMP_A,Steel Alloy,14,6406,1,Tier1,Asia
2024-05-16,SUP002,Global Plastics,COMP_B,Polymer X,22,3332,1,Tier2,Europe
2024-05-17,SUP001,Acme Materials,COMP_A,Steel Alloy,19,4910,0,Tier1,Asia
2024-05-17,SUP002,Global Plastics,COMP_B,Polymer X,22,2428,1,Tier2,Europe
2024-05-18,SUP001,Acme Materials,COMP_A,Steel Alloy,24,4155,0,Tier1,Asia
2024-05-18,SUP002,Global Plastics,COMP_B,Polymer X,24,970,1,Tier2,Europe
2024-05-19,SUP001,Acme Materials,COMP_A,Steel Alloy,19,4683,0,Tier1,Asia
2024-05-19,SUP002,Global Plastics,COMP_B,Polymer X,27,4135,0,Tier2,Europe
2024-05-20,SUP001,Acme Materials,COMP_A,Steel Alloy,16,4994,1,Tier1,Asia
2024-05-20,SUP002,Global Plastics,COMP_B,Polymer X,22,1095,1,Tier2,Europe
2024-05-21,SUP001,Acme Materials,COMP_A,Steel Alloy,19,3408,0,Tier1,Asia
2024-05-21,SUP002,Global Plastics,COMP_B,Polymer X,24,2456,1,Tier2,Europe
2024-05-22,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5344,1,Tier1,Asia
2024-05-22,SUP002,Global Plastics,COMP_B,Polymer X,22,3885,1,Tier2,Europe
2024-05-23,SUP001,Acme Materials,COMP_A,Steel Alloy,24,6977,0,Tier1,Asia
2024-05-23,SUP002,Global Plastics,COMP_B,Polymer X,27,4920,0,Tier2,Europe
2024-05-24,SUP001,Acme Materials,COMP_A,Steel Alloy,16,3825,1,Tier1,Asia
2024-05-24,SUP002,Global Plastics,COMP_B,Polymer X,32,2938,0,Tier2,Europe
2024-05-25,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5487,1,Tier1,Asia
2024-05-25,SUP002,Global Plastics,COMP_B,Polymer X,22,2496,1,Tier2,Europe
2024-05-26,SUP001,Acme Materials,COMP_A,Steel Alloy,14,2878,1,Tier1,Asia
2024-05-26,SUP002,Global Plastics,COMP_B,Polymer X,27,4812,0,Tier2,Europe
2024-05-27,SUP001,Acme Materials,COMP_A,Steel Alloy,14,3944,1,Tier1,Asia
2024-05-27,SUP002,Global Plastics,COMP_B,Polymer X,24,2396,1,Tier2,Europe
2024-05-28,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5223,1,Tier1,Asia
2024-05-28,SUP002,Global Plastics,COMP_B,Polymer X,22,2007,1,Tier2,Europe
2024-05-29,SUP001,Acme Materials,COMP_A,Steel Alloy,24,6048,0,Tier1,Asia
2024-05-29,SUP002,Global Plastics,COMP_B,Polymer X,24,1714,1,Tier2,Europe
2024-05-30,SUP001,Acme Materials,COMP_A,Steel Alloy,16,4090,1,Tier1,Asia
2024-05-30,SUP002,Global Plastics,COMP_B,Polymer X,32,2850,0,Tier2,Europe
2024-05-31,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4386,1,Tier1,Asia
2024-05-31,SUP002,Global Plastics,COMP_B,Polymer X,22,3456,1,Tier2,Europe
2024-06-01,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5622,1,Tier1,Asia
2024-06-01,SUP002,Global Plastics,COMP_B,Polymer X,27,2882,0,Tier2,Europe
2024-06-02,SUP001,Acme Materials,COMP_A,Steel Alloy,19,3537,0,Tier1,Asia
2024-06-02,SUP002,Global Plastics,COMP_B,Polymer X,22,3731,1,Tier2,Europe
2024-06-03,SUP001,Acme Materials,COMP_A,Steel Alloy,16,6676,1,Tier1,Asia
2024-06-03,SUP002,Global Plastics,COMP_B,Polymer X,24,3985,1,Tier2,Europe
2024-06-04,SUP001,Acme Materials,COMP_A,Steel Alloy,19,4734,0,Tier1,Asia
2024-06-04,SUP002,Global Plastics,COMP_B,Polymer X,22,2109,1,Tier2,Europe
2024-06-05,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5184,1,Tier1,Asia
2024-06-05,SUP002,Global Plastics,COMP_B,Polymer X,22,4303,1,Tier2,Europe
2024-06-06,SUP001,Acme Materials,COMP_A,Steel Alloy,14,6617,1,Tier1,Asia
2024-06-06,SUP002,Global Plastics,COMP_B,Polymer X,22,4586,1,Tier2,Europe
2024-06-07,SUP001,Acme Materials,COMP_A,Steel Alloy,16,6078,1,Tier1,Asia
2024-06-07,SUP002,Global Plastics,COMP_B,Polymer X,24,1667,1,Tier2,Europe
2024-06-08,SUP001,Acme Materials,COMP_A,Steel Alloy,16,4545,1,Tier1,Asia
2024-06-08,SUP002,Global Plastics,COMP_B,Polymer X,27,4295,0,Tier2,Europe
2024-06-09,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4814,1,Tier1,Asia
2024-06-09,SUP002,Global Plastics,COMP_B,Polymer X,22,3119,1,Tier2,Europe
2024-06-10,SUP001,Acme Materials,COMP_A,Steel Alloy,19,4734,0,Tier1,Asia
2024-06-10,SUP002,Global Plastics,COMP_B,Polymer X,22,2249,1,Tier2,Europe
2024-06-11,SUP001,Acme Materials,COMP_A,Steel Alloy,19,6259,0,Tier1,Asia
2024-06-11,SUP002,Global Plastics,COMP_B,Polymer X,24,2313,1,Tier2,Europe
2024-06-12,SUP001,Acme Materials,COMP_A,Steel Alloy,14,3713,1,Tier1,Asia
2024-06-12,SUP002,Global Plastics,COMP_B,Polymer X,24,2337,1,Tier2,Europe
2024-06-13,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5441,1,Tier1,Asia
2024-06-13,SUP002,Global Plastics,COMP_B,Polymer X,22,1730,1,Tier2,Europe
2024-06-14,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5769,1,Tier1,Asia
2024-06-14,SUP002,Global Plastics,COMP_B,Polymer X,27,1864,0,Tier2,Europe
2024-06-15,SUP001,Acme Materials,COMP_A,Steel Alloy,19,3926,0,Tier1,Asia
2024-06-15,SUP002,Global Plastics,COMP_B,Polymer X,22,2928,1,Tier2,Europe
2024-06-16,SUP001,Acme Materials,COMP_A,Steel Alloy,16,2163,1,Tier1,Asia
2024-06-16,SUP002,Global Plastics,COMP_B,Polymer X,27,2885,0,Tier2,Europe
2024-06-17,SUP001,Acme Materials,COMP_A,Steel Alloy,14,8263,1,Tier1,Asia
2024-06-17,SUP002,Global Plastics,COMP_B,Polymer X,22,2443,1,Tier2,Europe
2024-06-18,SUP001,Acme Materials,COMP_A,Steel Alloy,16,5148,1,Tier1,Asia
2024-06-18,SUP002,Global Plastics,COMP_B,Polymer X,24,4310,1,Tier2,Europe
2024-06-19,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4842,1,Tier1,Asia
2024-06-19,SUP002,Global Plastics,COMP_B,Polymer X,27,1565,0,Tier2,Europe
2024-06-20,SUP001,Acme Materials,COMP_A,Steel Alloy,14,7369,1,Tier1,Asia
2024-06-20,SUP002,Global Plastics,COMP_B,Polymer X,22,1397,1,Tier2,Europe
2024-06-21,SUP001,Acme Materials,COMP_A,Steel Alloy,16,5194,1,Tier1,Asia
2024-06-21,SUP002,Global Plastics,COMP_B,Polymer X,24,1970,1,Tier2,Europe
2024-06-22,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5079,1,Tier1,Asia
2024-06-22,SUP002,Global Plastics,COMP_B,Polymer X,27,1452,0,Tier2,Europe
2024-06-23,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5254,1,Tier1,Asia
2024-06-23,SUP002,Global Plastics,COMP_B,Polymer X,24,3559,1,Tier2,Europe
2024-06-24,SUP001,Acme Materials,COMP_A,Steel Alloy,19,7287,0,Tier1,Asia
2024-06-24,SUP002,Global Plastics,COMP_B,Polymer X,22,4168,1,Tier2,Europe
2024-06-25,SUP001,Acme Materials,COMP_A,Steel Alloy,16,6051,1,Tier1,Asia
2024-06-25,SUP002,Global Plastics,COMP_B,Polymer X,24,2172,1,Tier2,Europe
2024-06-26,SUP001,Acme Materials,COMP_A,Steel Alloy,16,5263,1,Tier1,Asia
2024-06-26,SUP002,Global Plastics,COMP_B,Polymer X,22,2499,1,Tier2,Europe
2024-06-27,SUP001,Acme Materials,COMP_A,Steel Alloy,16,7749,1,Tier1,Asia
2024-06-27,SUP002,Global Plastics,COMP_B,Polymer X,22,3402,1,Tier2,Europe
2024-06-28,SUP001,Acme Materials,COMP_A,Steel Alloy,24,3083,0,Tier1,Asia
2024-06-28,SUP002,Global Plastics,COMP_B,Polymer X,24,3541,1,Tier2,Europe
2024-06-29,SUP001,Acme Materials,COMP_A,Steel Alloy,16,5044,1,Tier1,Asia
2024-06-29,SUP002,Global Plastics,COMP_B,Polymer X,22,3181,1,Tier2,Europe
2024-06-30,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4335,1,Tier1,Asia
2024-06-30,SUP002,Global Plastics,COMP_B,Polymer X,22,2154,1,Tier2,Europe
2024-07-01,SUP001,Acme Materials,COMP_A,Steel Alloy,19,6014,0,Tier1,Asia
2024-07-01,SUP002,Global Plastics,COMP_B,Polymer X,22,1948,1,Tier2,Europe
2024-07-02,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4010,1,Tier1,Asia
2024-07-02,SUP002,Global Plastics,COMP_B,Polymer X,27,4283,0,Tier2,Europe
2024-07-03,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4374,1,Tier1,Asia
2024-07-03,SUP002,Global Plastics,COMP_B,Polymer X,27,2989,0,Tier2,Europe
2024-07-04,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4777,1,Tier1,Asia
2024-07-04,SUP002,Global Plastics,COMP_B,Polymer X,22,752,1,Tier2,Europe
2024-07-05,SUP001,Acme Materials,COMP_A,Steel Alloy,14,3586,1,Tier1,Asia
2024-07-05,SUP002,Global Plastics,COMP_B,Polymer X,27,1511,0,Tier2,Europe
2024-07-06,SUP001,Acme Materials,COMP_A,Steel Alloy,19,6310,0,Tier1,Asia
2024-07-06,SUP002,Global Plastics,COMP_B,Polymer X,27,4545,0,Tier2,Europe
2024-07-07,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4163,1,Tier1,Asia
2024-07-07,SUP002,Global Plastics,COMP_B,Polymer X,22,3342,1,Tier2,Europe
2024-07-08,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5721,1,Tier1,Asia
2024-07-08,SUP002,Global Plastics,COMP_B,Polymer X,24,3385,1,Tier2,Europe
2024-07-09,SUP001,Acme Materials,COMP_A,Steel Alloy,14,7213,1,Tier1,Asia
2024-07-09,SUP002,Global Plastics,COMP_B,Polymer X,24,3142,1,Tier2,Europe
2024-07-10,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5723,1,Tier1,Asia
2024-07-10,SUP002,Global Plastics,COMP_B,Polymer X,22,1371,1,Tier2,Europe
2024-07-11,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4468,1,Tier1,Asia
2024-07-11,SUP002,Global Plastics,COMP_B,Polymer X,22,3532,1,Tier2,Europe
2024-07-12,SUP001,Acme Materials,COMP_A,Steel Alloy,24,4422,0,Tier1,Asia
2024-07-12,SUP002,Global Plastics,COMP_B,Polymer X,22,4001,1,Tier2,Europe
2024-07-13,SUP001,Acme Materials,COMP_A,Steel Alloy,14,6521,1,Tier1,Asia
2024-07-13,SUP002,Global Plastics,COMP_B,Polymer X,22,2674,1,Tier2,Europe
2024-07-14,SUP001,Acme Materials,COMP_A,Steel Alloy,16,4780,1,Tier1,Asia
2024-07-14,SUP002,Global Plastics,COMP_B,Polymer X,22,3782,1,Tier2,Europe
2024-07-15,SUP001,Acme Materials,COMP_A,Steel Alloy,19,4070,0,Tier1,Asia
2024-07-15,SUP002,Global Plastics,COMP_B,Polymer X,22,3552,1,Tier2,Europe
2024-07-16,SUP001,Acme Materials,COMP_A,Steel Alloy,19,4354,0,Tier1,Asia
2024-07-16,SUP002,Global Plastics,COMP_B,Polymer X,22,2256,1,Tier2,Europe
2024-07-17,SUP001,Acme Materials,COMP_A,Steel Alloy,24,4090,0,Tier1,Asia
2024-07-17,SUP002,Global Plastics,COMP_B,Polymer X,22,1944,1,Tier2,Europe
2024-07-18,SUP001,Acme Materials,COMP_A,Steel Alloy,24,5994,0,Tier1,Asia
2024-07-18,SUP002,Global Plastics,COMP_B,Polymer X,22,1881,1,Tier2,Europe
2024-07-19,SUP001,Acme Materials,COMP_A,Steel Alloy,16,4647,1,Tier1,Asia
2024-07-19,SUP002,Global Plastics,COMP_B,Polymer X,22,3212,1,Tier2,Europe
2024-07-20,SUP001,Acme Materials,COMP_A,Steel Alloy,14,6433,1,Tier1,Asia
2024-07-20,SUP002,Global Plastics,COMP_B,Polymer X,22,2264,1,Tier2,Europe
2024-07-21,SUP001,Acme Materials,COMP_A,Steel Alloy,16,4309,1,Tier1,Asia
2024-07-21,SUP002,Global Plastics,COMP_B,Polymer X,22,1404,1,Tier2,Europe
2024-07-22,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5018,1,Tier1,Asia
2024-07-22,SUP002,Global Plastics,COMP_B,Polymer X,22,1445,1,Tier2,Europe
2024-07-23,SUP001,Acme Materials,COMP_A,Steel Alloy,19,3851,0,Tier1,Asia
2024-07-23,SUP002,Global Plastics,COMP_B,Polymer X,22,1636,1,Tier2,Europe
2024-07-24,SUP001,Acme Materials,COMP_A,Steel Alloy,14,4935,1,Tier1,Asia
2024-07-24,SUP002,Global Plastics,COMP_B,Polymer X,24,3188,1,Tier2,Europe
2024-07-25,SUP001,Acme Materials,COMP_A,Steel Alloy,14,3850,1,Tier1,Asia
2024-07-25,SUP002,Global Plastics,COMP_B,Polymer X,27,2254,0,Tier2,Europe
2024-07-26,SUP001,Acme Materials,COMP_A,Steel Alloy,19,5632,0,Tier1,Asia
2024-07-26,SUP002,Global Plastics,COMP_B,Polymer X,22,3882,1,Tier2,Europe
2024-07-27,SUP001,Acme Materials,COMP_A,Steel Alloy,14,2328,1,Tier1,Asia
2024-07-27,SUP002,Global Plastics,COMP_B,Polymer X,24,2906,1,Tier2,Europe
2024-07-28,SUP001,Acme Materials,COMP_A,Steel Alloy,16,2950,1,Tier1,Asia
2024-07-28,SUP002,Global Plastics,COMP_B,Polymer X,22,3558,1,Tier2,Europe
2024-07-29,SUP001,Acme Materials,COMP_A,Steel Alloy,16,5168,1,Tier1,Asia
2024-07-29,SUP002,Global Plastics,COMP_B,Polymer X,22,2708,1,Tier2,Europe
2024-07-30,SUP001,Acme Materials,COMP_A,Steel Alloy,14,7420,1,Tier1,Asia
2024-07-30,SUP002,Global Plastics,COMP_B,Polymer X,22,3347,1,Tier2,Europe
2024-07-31,SUP001,Acme Materials,COMP_A,Steel Alloy,24,3546,0,Tier1,Asia
2024-07-31,SUP002,Global Plastics,COMP_B,Polymer X,22,1650,1,Tier2,Europe
2024-08-01,SUP001,Acme Materials,COMP_A,Steel Alloy,16,4551,1,Tier1,Asia
2024-08-01,SUP002,Global Plastics,COMP_B,Polymer X,22,3951,1,Tier2,Europe
2024-08-02,SUP001,Acme Materials,COMP_A,Steel Alloy,14,5266,1,Tier1,Asia
